Condition,Tid,Value_Clean,Value_Noisy,Semantik,Replication
Pseudoord,21,1.479581783649639,0.45306648423857876,meningsfuld,6
Pseudoord,22,1.3841590935297772,1.5171287676766532,meningsfuld,6
Pseudoord,23,1.2948905003921385,0.5947696854529653,meningsfuld,6
Pseudoord,24,1.2113791079679324,2.406425736892775,meningsfuld,6
Pseudoord,25,1.133253617025371,-0.38993328775840363,meningsfuld,6
Pseudoord,26,1.0601666745395804,0.501244827267992,meningsfuld,6
Pseudoord,27,0.9917933293295191,1.36900520439404,meningsfuld,6
Pseudoord,28,0.9278295872955289,2.4933536165298693,meningsfuld,6
Pseudoord,29,0.8679910598339704,0.8022407987609826,meningsfuld,6
Sjælden,0,5.0,4.444800473306802,meningsfuld,6
Sjælden,1,4.232408624453071,6.113565693893661,meningsfuld,6
Sjælden,2,3.5826565528689462,2.134642652452702,meningsfuld,6
Sjælden,3,3.032653298563167,0.833847341943085,meningsfuld,6
Sjælden,4,2.5670855951629603,3.007100045216293,meningsfuld,6
Sjælden,5,2.172991042535391,1.6709368181827797,meningsfuld,6
Sjælden,6,1.8393972058572117,0.8181643887264984,meningsfuld,6
Sjælden,7,1.5570161195729884,2.2653725668723417,meningsfuld,6
Sjælden,8,1.3179856905786338,1.5617864043498326,meningsfuld,6
Sjælden,9,1.115650800742149,0.5515721700054207,meningsfuld,6
Sjælden,10,0.9443780141878091,-0.3359263844830853,meningsfuld,6
Sjælden,11,0.7993987303984695,1.6718560586786142,meningsfuld,6
Sjælden,12,0.6766764161830635,1.3268775941417243,meningsfuld,6
Sjælden,13,0.5727942199634386,0.4736183561840557,meningsfuld,6
Sjælden,14,0.48485983932202525,2.331496835369691,meningsfuld,6
Sjælden,15,0.410424993119494,-0.6596597732066586,meningsfuld,6
Sjælden,16,0.3474172561140077,-1.1781079148107312,meningsfuld,6
Sjælden,17,0.2940823582121494,-0.39782571166909503,meningsfuld,6
Sjælden,18,0.24893534183931973,0.20334932548382192,meningsfuld,6
Sjælden,19,0.21071921754638204,0.45405866686907387,meningsfuld,6
Sjælden,20,0.178369966736262,-0.06286609112006789,meningsfuld,6
Sjælden,21,0.1509869171115925,0.5030423136258892,meningsfuld,6
Sjælden,22,0.12780766603253702,-1.123731758157907,meningsfuld,6
Sjælden,23,0.10818685359746545,1.551951457670725,meningsfuld,6
Sjælden,24,0.0915781944436709,0.009427016051102091,meningsfuld,6
Sjælden,25,0.07751926799504658,1.1948150995831741,meningsfuld,6
Sjælden,26,0.06561864368470484,0.40834399006240896,meningsfuld,6
Sjælden,27,0.05554498269121153,0.5122982018449954,meningsfuld,6
Sjælden,28,0.04701781275747603,0.61678509298968,meningsfuld,6
Sjælden,29,0.03979971924353225,0.4875082792608472,meningsfuld,6
Hyppig,0,4.0,4.642722759867544,meningsfuld,6
Hyppig,1,2.6812801841425573,4.010432714274989,meningsfuld,6
Hyppig,2,1.7973158564688863,1.9938370261703564,meningsfuld,6
Hyppig,3,1.2047768476488085,1.9137806052373207,meningsfuld,6
Hyppig,4,0.8075860719786215,0.7178503776913948,meningsfuld,6
Hyppig,5,0.5413411329464508,1.9814583483959236,meningsfuld,6
Hyppig,6,0.36287181315765005,-0.31352048890161965,meningsfuld,6
Hyppig,7,0.2432402505008719,2.0441806834116876,meningsfuld,6
Hyppig,8,0.16304881591346485,0.12289086526912144,meningsfuld,6
Hyppig,9,0.10929488978917024,-1.3214802123288778,meningsfuld,6
Hyppig,10,0.07326255555493671,0.201366970465726,meningsfuld,6
Hyppig,11,0.049109359612273744,-0.6319422978626071,meningsfuld,6
Hyppig,12,0.03291898819608012,0.8735625371848041,meningsfuld,6
Hyppig,13,0.022066257683043086,-0.6305577216193479,meningsfuld,6
Hyppig,14,0.014791454865931728,-0.43139197834884796,meningsfuld,6
Hyppig,15,0.009915008706665434,-1.8796257222388655,meningsfuld,6
Hyppig,16,0.006646229092695736,-0.445660090156381,meningsfuld,6
Hyppig,17,0.004455100591379213,-2.4194242260375773,meningsfuld,6
Hyppig,18,0.002986343233506717,-1.5809164802522166,meningsfuld,6
Hyppig,19,0.0020018057337624433,0.7624164618780598,meningsfuld,6
Hyppig,20,0.0013418505116100474,0.7871420091624423,meningsfuld,6
Hyppig,21,0.0008994692967153928,0.42635703108168016,meningsfuld,6
Hyppig,22,0.000602932300381906,-0.9663732108288311,meningsfuld,6
Hyppig,23,0.0004041576073483737,-0.04730719853463148,meningsfuld,6
Hyppig,24,0.0002709149459634156,-0.0033316241446049886,meningsfuld,6
Hyppig,25,0.00018159971904993942,-1.1581830894734928,meningsfuld,6
Hyppig,26,0.0001217299320336145,1.5035200316991841,meningsfuld,6
Hyppig,27,8.159801364468769e-05,0.8774438885893161,meningsfuld,6
Hyppig,28,5.4696784262723854e-05,-0.2209094770454012,meningsfuld,6
Hyppig,29,3.666435094499047e-05,0.02692250334547577,meningsfuld,6
Pseudoord,0,0.0,6.208382807947553,nonsens,6
Pseudoord,1,0.0,3.9582651315757094,nonsens,6
Pseudoord,2,0.0,5.752822617479403,nonsens,6
Pseudoord,3,0.0,5.318015752002202,nonsens,6
Pseudoord,4,0.0,4.998379990105084,nonsens,6
Pseudoord,5,0.0,5.718899707114045,nonsens,6
Pseudoord,6,0.0,7.797686526849523,nonsens,6
Pseudoord,7,0.0,6.64084286126701,nonsens,6
Pseudoord,8,0.0,5.428821010217203,nonsens,6
Pseudoord,9,0.0,6.572582781356159,nonsens,6
Pseudoord,10,0.0,7.399355436586002,nonsens,6
Pseudoord,11,0.0,6.924633682912769,nonsens,6
Pseudoord,12,0.0,6.059630369920174,nonsens,6
Pseudoord,13,0.0,5.353063222294426,nonsens,6
Pseudoord,14,0.0,6.69822331361359,nonsens,6
Pseudoord,15,0.0,6.39348538542175,nonsens,6
Pseudoord,16,0.0,6.895193220027732,nonsens,6
Pseudoord,17,0.0,6.635171801681969,nonsens,6
Pseudoord,18,0.0,7.049552715319335,nonsens,6
Pseudoord,19,0.0,5.464764788439432,nonsens,6
Pseudoord,20,0.0,7.317394065634326,nonsens,6
Pseudoord,21,0.0,6.1975996046924,nonsens,6
Pseudoord,22,0.0,8.075260872625265,nonsens,6
Pseudoord,23,0.0,5.310812181910432,nonsens,6
Pseudoord,24,0.0,7.73596380316525,nonsens,6
Pseudoord,25,0.0,6.197910783462648,nonsens,6
Pseudoord,26,0.0,5.348581996385551,nonsens,6
Pseudoord,27,0.0,5.5161141659456785,nonsens,6
Pseudoord,28,0.0,5.67965269180568,nonsens,6
Pseudoord,29,0.0,6.424165946401916,nonsens,6
Sjælden,0,0.0,5.5228354880355,nonsens,6
Sjælden,1,0.0,4.426299996061421,nonsens,6
Sjælden,2,0.0,4.975645407739017,nonsens,6
Sjælden,3,0.0,7.142270358611864,nonsens,6
Sjælden,4,0.0,6.727543170100711,nonsens,6
Sjælden,5,0.0,5.4363236696740325,nonsens,6
Sjælden,6,0.0,5.0380034781682,nonsens,6
Sjælden,7,0.0,5.120031326718261,nonsens,6
Sjælden,8,0.0,5.613517972730417,nonsens,6
Sjælden,9,0.0,3.9772074348015947,nonsens,6
Sjælden,10,0.0,4.742623462576655,nonsens,6
Sjælden,11,0.0,3.3314159261224106,nonsens,6
Sjælden,12,0.0,5.399223122605279,nonsens,6
Sjælden,13,0.0,5.647195939702741,nonsens,6
Sjælden,14,0.0,4.516813537700626,nonsens,6
Sjælden,15,0.0,6.573986763290033,nonsens,6
Sjælden,16,0.0,3.774234336997659,nonsens,6
Sjælden,17,0.0,3.53562511979018,nonsens,6
Sjælden,18,0.0,5.224451818559972,nonsens,6
Sjælden,19,0.0,6.047098302612154,nonsens,6
Sjælden,20,0.0,6.6839276914578685,nonsens,6
Sjælden,21,0.0,4.54111573713106,nonsens,6
Sjælden,22,0.0,6.078680833431296,nonsens,6
Sjælden,23,0.0,4.961491530499293,nonsens,6
Sjælden,24,0.0,4.82737270005918,nonsens,6
Sjælden,25,0.0,5.883659937486672,nonsens,6
Sjælden,26,0.0,5.65232287841342,nonsens,6
Sjælden,27,0.0,3.4236078430157506,nonsens,6
Sjælden,28,0.0,6.476540349725896,nonsens,6
Sjælden,29,0.0,6.380091354147451,nonsens,6
Hyppig,0,0.0,3.3744372984904705,nonsens,6
Hyppig,1,0.0,4.395803533437409,nonsens,6
Hyppig,2,0.0,4.494030186282739,nonsens,6
Hyppig,3,0.0,4.260673765823907,nonsens,6
Hyppig,4,0.0,3.4496948461545798,nonsens,6
Hyppig,5,0.0,3.3283766320619486,nonsens,6
Hyppig,6,0.0,3.9744459290085548,nonsens,6
Hyppig,7,0.0,5.172729019259364,nonsens,6
Hyppig,8,0.0,4.543600154594432,nonsens,6
Hyppig,9,0.0,3.629385667913894,nonsens,6
Hyppig,10,0.0,4.771698710648344,nonsens,6
Hyppig,11,0.0,1.1514573793699245,nonsens,6
Hyppig,12,0.0,5.1487657003721035,nonsens,6
Hyppig,13,0.0,2.2602862212219,nonsens,6
Hyppig,14,0.0,3.637559058596868,nonsens,6
Hyppig,15,0.0,2.880330105373856,nonsens,6
Hyppig,16,0.0,2.705318524279094,nonsens,6
Hyppig,17,0.0,5.16082678737852,nonsens,6
Hyppig,18,0.0,3.5322987986881085,nonsens,6
Hyppig,19,0.0,4.346503881730715,nonsens,6
Hyppig,20,0.0,3.953079421120816,nonsens,6
Hyppig,21,0.0,4.477040827223122,nonsens,6
Hyppig,22,0.0,4.076821891060256,nonsens,6
Hyppig,23,0.0,2.7170077758114304,nonsens,6
Hyppig,24,0.0,4.99626681944714,nonsens,6
Hyppig,25,0.0,3.5062434168386876,nonsens,6
Hyppig,26,0.0,2.443418101340249,nonsens,6
Hyppig,27,0.0,3.5718848390340874,nonsens,6
Hyppig,28,0.0,5.50075979063431,nonsens,6
Hyppig,29,0.0,4.850221742113493,nonsens,6
Pseudoord,0,6.0,5.6513478655921405,meningsfuld,7
Pseudoord,1,5.613041910189707,5.263784205871278,meningsfuld,7
Pseudoord,2,5.251039914257685,4.929404863040302,meningsfuld,7
Pseudoord,3,4.912384518467891,6.989132502028732,meningsfuld,7
Pseudoord,4,4.595570030187892,4.977505482419445,meningsfuld,7
Pseudoord,5,4.299187863442736,4.729229510633806,meningsfuld,7
Pseudoord,6,4.0219202762138355,5.052203730245678,meningsfuld,7
Pseudoord,7,3.7625345116383366,4.00132367066485,meningsfuld,7
Pseudoord,8,3.5198773170601907,3.2608351712394876,meningsfuld,7
Pseudoord,9,3.292869816564158,3.0965199674791797,meningsfuld,7
Pseudoord,10,3.080502714195552,3.0089014547814883,meningsfuld,7
Pseudoord,11,2.8818318065387967,2.844609570028955,meningsfuld,7
Pseudoord,12,2.6959737847033294,3.423603328340309,meningsfuld,7
Pseudoord,13,2.5221023070520916,2.574048192859391,meningsfuld,7
Pseudoord,14,2.3594443252115895,3.0920844024271688,meningsfuld,7
Pseudoord,15,2.207276647028654,2.1265600669200717,meningsfuld,7
Pseudoord,16,2.0649227211924743,2.143557911508565,meningsfuld,7
Pseudoord,17,1.9317496292260556,-0.066451055306052,meningsfuld,7
Pseudoord,18,1.8071652714732127,2.723492946175694,meningsfuld,7
Pseudoord,19,1.6906157345697501,2.037104210467743,meningsfuld,7
Pseudoord,20,1.5815828286943607,2.579592938554013,meningsfuld,7
Pseudoord,21,1.479581783649639,-1.4166735945440503,meningsfuld,7
Pseudoord,22,1.3841590935297772,3.4725337983105047,meningsfuld,7
Pseudoord,23,1.2948905003921385,1.1553008722369646,meningsfuld,7
Pseudoord,24,1.2113791079679324,2.319561924705449,meningsfuld,7
Pseudoord,25,1.133253617025371,0.09334768989984021,meningsfuld,7
Pseudoord,26,1.0601666745395804,1.67294057960215,meningsfuld,7
Pseudoord,27,0.9917933293295191,-0.06162223384413701,meningsfuld,7
Pseudoord,28,0.9278295872955289,0.30406062659972377,meningsfuld,7
Pseudoord,29,0.8679910598339704,2.7820224137007568,meningsfuld,7
Sjælden,0,5.0,4.809317599236653,meningsfuld,7
Sjælden,1,4.232408624453071,4.449841497632794,meningsfuld,7
Sjælden,2,3.5826565528689462,4.452724283557701,meningsfuld,7
Sjælden,3,3.032653298563167,3.5283351865357715,meningsfuld,7
Sjælden,4,2.5670855951629603,2.7175045003065366,meningsfuld,7
Sjælden,5,2.172991042535391,2.5379520450016164,meningsfuld,7
Sjælden,6,1.8393972058572117,4.242812791095487,meningsfuld,7
Sjælden,7,1.5570161195729884,1.499397322539403,meningsfuld,7
Sjælden,8,1.3179856905786338,1.5190847372936014,meningsfuld,7
Sjælden,9,1.115650800742149,2.166305196749761,meningsfuld,7
Sjælden,10,0.9443780141878091,2.049903947145793,meningsfuld,7
Sjælden,11,0.7993987303984695,1.9864290359588497,meningsfuld,7
Sjælden,12,0.6766764161830635,1.3154066382122482,meningsfuld,7
Sjælden,13,0.5727942199634386,-0.570210692767045,meningsfuld,7
Sjælden,14,0.48485983932202525,2.1182913716231213,meningsfuld,7
Sjælden,15,0.410424993119494,-0.735920399899194,meningsfuld,7
Sjælden,16,0.3474172561140077,0.6500527213530409,meningsfuld,7
Sjælden,17,0.2940823582121494,-0.46019349180720853,meningsfuld,7
Sjælden,18,0.24893534183931973,0.1847969952463272,meningsfuld,7
Sjælden,19,0.21071921754638204,0.5394816278498624,meningsfuld,7
Sjælden,20,0.178369966736262,0.49972718218653506,meningsfuld,7
Sjælden,21,0.1509869171115925,0.5729076713468773,meningsfuld,7
Sjælden,22,0.12780766603253702,1.7415189350911842,meningsfuld,7
Sjælden,23,0.10818685359746545,0.5617211551114453,meningsfuld,7
Sjælden,24,0.0915781944436709,-0.1525784408469778,meningsfuld,7
Sjælden,25,0.07751926799504658,1.0416064362834039,meningsfuld,7
Sjælden,26,0.06561864368470484,1.2550891326093454,meningsfuld,7
Sjælden,27,0.05554498269121153,-1.172062832445781,meningsfuld,7
Sjælden,28,0.04701781275747603,0.6444178826073341,meningsfuld,7
Sjælden,29,0.03979971924353225,0.7409724615544305,meningsfuld,7
Hyppig,0,4.0,3.702436496640008,meningsfuld,7
Hyppig,1,2.6812801841425573,4.056986997454176,meningsfuld,7
Hyppig,2,1.7973158564688863,1.6472602694363596,meningsfuld,7
Hyppig,3,1.2047768476488085,1.3303533011203508,meningsfuld,7
Hyppig,4,0.8075860719786215,0.634514247694752,meningsfuld,7
Hyppig,5,0.5413411329464508,0.5569201805279184,meningsfuld,7
Hyppig,6,0.36287181315765005,-0.7334032737375518,meningsfuld,7
Hyppig,7,0.2432402505008719,-1.1968106320934224,meningsfuld,7
Hyppig,8,0.16304881591346485,1.757553879138437,meningsfuld,7
Hyppig,9,0.10929488978917024,-0.7376664585291576,meningsfuld,7
Hyppig,10,0.07326255555493671,-0.9181297939013704,meningsfuld,7
Hyppig,11,0.049109359612273744,-2.104280753991441,meningsfuld,7
Hyppig,12,0.03291898819608012,-0.6060427594934221,meningsfuld,7
Hyppig,13,0.022066257683043086,-1.3010235357244553,meningsfuld,7
Hyppig,14,0.014791454865931728,1.6568066150023009,meningsfuld,7
Hyppig,15,0.009915008706665434,1.0197320980492997,meningsfuld,7
Hyppig,16,0.006646229092695736,-0.681504116085028,meningsfuld,7
Hyppig,17,0.004455100591379213,2.256890905935688,meningsfuld,7
Hyppig,18,0.002986343233506717,0.984751830225101,meningsfuld,7
Hyppig,19,0.0020018057337624433,-0.32282957777486,meningsfuld,7
Hyppig,20,0.0013418505116100474,-2.498063864361963,meningsfuld,7
Hyppig,21,0.0008994692967153928,2.291842041887457,meningsfuld,7
Hyppig,22,0.000602932300381906,-1.388969534463214,meningsfuld,7
Hyppig,23,0.0004041576073483737,-1.6449945893495435,meningsfuld,7
Hyppig,24,0.0002709149459634156,1.0228413469556037,meningsfuld,7
Hyppig,25,0.00018159971904993942,2.439934006058323,meningsfuld,7
Hyppig,26,0.0001217299320336145,1.3843945484425517,meningsfuld,7
Hyppig,27,8.159801364468769e-05,0.5639907180660043,meningsfuld,7
Hyppig,28,5.4696784262723854e-05,0.5948090384495487,meningsfuld,7
Hyppig,29,3.666435094499047e-05,0.8534522231312527,meningsfuld,7
Pseudoord,0,0.0,6.758928589786765,nonsens,7
Pseudoord,1,0.0,6.281191423969376,nonsens,7
Pseudoord,2,0.0,6.104201103951876,nonsens,7
Pseudoord,3,0.0,5.937406872100477,nonsens,7
Pseudoord,4,0.0,5.246035411133324,nonsens,7
Pseudoord,5,0.0,5.719324923133226,nonsens,7
Pseudoord,6,0.0,4.3070431858046145,nonsens,7
Pseudoord,7,0.0,5.90166037320525,nonsens,7
Pseudoord,8,0.0,5.011408892849083,nonsens,7
Pseudoord,9,0.0,4.896410682784229,nonsens,7
Pseudoord,10,0.0,6.179894151153478,nonsens,7
Pseudoord,11,0.0,7.392002286344599,nonsens,7
Pseudoord,12,0.0,6.918316606002313,nonsens,7
Pseudoord,13,0.0,4.429499396376823,nonsens,7
Pseudoord,14,0.0,5.010371863429662,nonsens,7
Pseudoord,15,0.0,6.940771187988216,nonsens,7
Pseudoord,16,0.0,5.017512606461691,nonsens,7
Pseudoord,17,0.0,5.775366850002976,nonsens,7
Pseudoord,18,0.0,6.550052099024552,nonsens,7
Pseudoord,19,0.0,5.031655545136365,nonsens,7
Pseudoord,20,0.0,6.10537550614596,nonsens,7
Pseudoord,21,0.0,4.665974505081795,nonsens,7
Pseudoord,22,0.0,5.398632356048786,nonsens,7
Pseudoord,23,0.0,6.3197819341425365,nonsens,7
Pseudoord,24,0.0,4.407006266468331,nonsens,7
Pseudoord,25,0.0,6.440474737960399,nonsens,7
Pseudoord,26,0.0,5.980362201073318,nonsens,7
Pseudoord,27,0.0,6.5524899544171475,nonsens,7
Pseudoord,28,0.0,6.223914134064661,nonsens,7
Pseudoord,29,0.0,7.364140429973844,nonsens,7
Sjælden,0,0.0,5.1252245026479075,nonsens,7
Sjælden,1,0.0,4.570594458874747,nonsens,7
Sjælden,2,0.0,5.122297503032284,nonsens,7
Sjælden,3,0.0,5.543298029036388,nonsens,7
Sjælden,4,0.0,5.048860070325705,nonsens,7
Sjælden,5,0.0,5.040591691203883,nonsens,7
Sjælden,6,0.0,4.298008312193245,nonsens,7
Sjælden,7,0.0,4.337099082449052,nonsens,7
Sjælden,8,0.0,3.5973947282003067,nonsens,7
Sjælden,9,0.0,6.749576743186939,nonsens,7
Sjælden,10,0.0,3.7561367646087147,nonsens,7
Sjælden,11,0.0,4.307094802204093,nonsens,7
Sjælden,12,0.0,4.281592734430802,nonsens,7
Sjælden,13,0.0,5.8949243769444415,nonsens,7
Sjælden,14,0.0,4.705050321707972,nonsens,7
Sjælden,15,0.0,6.247742072673734,nonsens,7
Sjælden,16,0.0,4.326509375756132,nonsens,7
Sjælden,17,0.0,5.278994162223802,nonsens,7
Sjælden,18,0.0,4.164652946740243,nonsens,7
Sjælden,19,0.0,7.145149127773388,nonsens,7
Sjælden,20,0.0,3.812401580970487,nonsens,7
Sjælden,21,0.0,5.309820710227028,nonsens,7
Sjælden,22,0.0,5.633776880932098,nonsens,7
Sjælden,23,0.0,5.4137990974514985,nonsens,7
Sjælden,24,0.0,4.814712341122291,nonsens,7
Sjælden,25,0.0,4.870179300266574,nonsens,7
Sjælden,26,0.0,5.04381147197911,nonsens,7
Sjælden,27,0.0,4.852997998371511,nonsens,7
Sjælden,28,0.0,5.96387911679491,nonsens,7
Sjælden,29,0.0,7.210523001591351,nonsens,7
Hyppig,0,0.0,3.4425082149921664,nonsens,7
Hyppig,1,0.0,2.630197020420922,nonsens,7
Hyppig,2,0.0,3.911717951648745,nonsens,7
Hyppig,3,0.0,6.579709337654318,nonsens,7
Hyppig,4,0.0,3.196325432030269,nonsens,7
Hyppig,5,0.0,5.6391168054440675,nonsens,7
Hyppig,6,0.0,5.677700814076441,nonsens,7
Hyppig,7,0.0,3.4464117582920055,nonsens,7
Hyppig,8,0.0,4.5689830791852755,nonsens,7
Hyppig,9,0.0,5.628396623128538,nonsens,7
Hyppig,10,0.0,3.620872259012513,nonsens,7
Hyppig,11,0.0,3.796419639897638,nonsens,7
Hyppig,12,0.0,3.418319086051356,nonsens,7
Hyppig,13,0.0,2.985243269307133,nonsens,7
Hyppig,14,0.0,3.350722454933993,nonsens,7
Hyppig,15,0.0,2.7760597332377435,nonsens,7
Hyppig,16,0.0,4.034083468259226,nonsens,7
Hyppig,17,0.0,3.230026768941358,nonsens,7
Hyppig,18,0.0,4.233785911790748,nonsens,7
Hyppig,19,0.0,2.444104353796373,nonsens,7
Hyppig,20,0.0,4.330880232214457,nonsens,7
Hyppig,21,0.0,4.833528961608924,nonsens,7
Hyppig,22,0.0,2.0062643574285444,nonsens,7
Hyppig,23,0.0,4.374056569847572,nonsens,7
Hyppig,24,0.0,5.227668992473292,nonsens,7
Hyppig,25,0.0,2.7903589813087946,nonsens,7
Hyppig,26,0.0,5.672572386837704,nonsens,7
Hyppig,27,0.0,4.419019009366045,nonsens,7
Hyppig,28,0.0,3.294988144241591,nonsens,7
Hyppig,29,0.0,3.9442309223422938,nonsens,7
Pseudoord,0,6.0,6.558326912521722,meningsfuld,8
Pseudoord,1,5.613041910189707,5.689047301602118,meningsfuld,8
Pseudoord,2,5.251039914257685,5.789795906704054,meningsfuld,8
Pseudoord,3,4.912384518467891,3.991710925388525,meningsfuld,8
Pseudoord,4,4.595570030187892,4.7649308542239694,meningsfuld,8
Pseudoord,5,4.299187863442736,2.885473366537756,meningsfuld,8
Pseudoord,6,4.0219202762138355,3.9106942148651354,meningsfuld,8
Pseudoord,7,3.7625345116383366,2.8586268701735467,meningsfuld,8
Pseudoord,8,3.5198773170601907,2.784347374470424,meningsfuld,8
Pseudoord,9,3.292869816564158,4.528962991774596,meningsfuld,8
Pseudoord,10,3.080502714195552,4.171812834789821,meningsfuld,8
Pseudoord,11,2.8818318065387967,3.4909699274459736,meningsfuld,8
Pseudoord,12,2.6959737847033294,1.6036610200307504,meningsfuld,8
Pseudoord,13,2.5221023070520916,2.2056938573572897,meningsfuld,8
Pseudoord,14,2.3594443252115895,3.572542025190773,meningsfuld,8
Pseudoord,15,2.207276647028654,2.348993560668559,meningsfuld,8
Pseudoord,16,2.0649227211924743,4.3842522611741686,meningsfuld,8
Pseudoord,17,1.9317496292260556,2.3250674686204276,meningsfuld,8
Pseudoord,18,1.8071652714732127,1.9992143879632442,meningsfuld,8
Pseudoord,19,1.6906157345697501,1.3814992703672488,meningsfuld,8
Pseudoord,20,1.5815828286943607,1.7151237334766432,meningsfuld,8
Pseudoord,21,1.479581783649639,1.327111947269095,meningsfuld,8
Pseudoord,22,1.3841590935297772,2.092267770218368,meningsfuld,8
Pseudoord,23,1.2948905003921385,2.2515928171867223,meningsfuld,8
Pseudoord,24,1.2113791079679324,0.42538964745998287,meningsfuld,8
Pseudoord,25,1.133253617025371,-0.19797933653240696,meningsfuld,8
Pseudoord,26,1.0601666745395804,-0.7760386985637162,meningsfuld,8
Pseudoord,27,0.9917933293295191,1.499784656242063,meningsfuld,8
Pseudoord,28,0.9278295872955289,-0.17553701887834472,meningsfuld,8
Pseudoord,29,0.8679910598339704,-1.2848995331185125,meningsfuld,8
Sjælden,0,5.0,5.388578604530964,meningsfuld,8
Sjælden,1,4.232408624453071,6.725408141885861,meningsfuld,8
Sjælden,2,3.5826565528689462,3.576585641329053,meningsfuld,8
Sjælden,3,3.032653298563167,3.8711440730148086,meningsfuld,8
Sjælden,4,2.5670855951629603,2.648914953710525,meningsfuld,8
Sjælden,5,2.172991042535391,2.074101389344248,meningsfuld,8
Sjælden,6,1.8393972058572117,2.75847368884498,meningsfuld,8
Sjælden,7,1.5570161195729884,1.266741575384337,meningsfuld,8
Sjælden,8,1.3179856905786338,1.5853780046505368,meningsfuld,8
Sjælden,9,1.115650800742149,1.4373486069381627,meningsfuld,8
Sjælden,10,0.9443780141878091,0.27628756054476034,meningsfuld,8
Sjælden,11,0.7993987303984695,1.7914410799349922,meningsfuld,8
Sjælden,12,0.6766764161830635,0.5017166594876549,meningsfuld,8
Sjælden,13,0.5727942199634386,-0.1829509395294061,meningsfuld,8
Sjælden,14,0.48485983932202525,1.0213696828924288,meningsfuld,8
Sjælden,15,0.410424993119494,-0.4880429886715433,meningsfuld,8
Sjælden,16,0.3474172561140077,0.37559841348313594,meningsfuld,8
Sjælden,17,0.2940823582121494,0.2849633615679458,meningsfuld,8
Sjælden,18,0.24893534183931973,1.3348309076708977,meningsfuld,8
Sjælden,19,0.21071921754638204,0.6854174504263348,meningsfuld,8
Sjælden,20,0.178369966736262,0.15334300799111808,meningsfuld,8
Sjælden,21,0.1509869171115925,0.9687532163118796,meningsfuld,8
Sjælden,22,0.12780766603253702,1.5180152150498505,meningsfuld,8
Sjælden,23,0.10818685359746545,0.6659971599493277,meningsfuld,8
Sjælden,24,0.0915781944436709,0.1019308142870515,meningsfuld,8
Sjælden,25,0.07751926799504658,-1.234316964355113,meningsfuld,8
Sjælden,26,0.06561864368470484,-0.9994950193906678,meningsfuld,8
Sjælden,27,0.05554498269121153,-0.24967972166345612,meningsfuld,8
Sjælden,28,0.04701781275747603,-0.5624943894018071,meningsfuld,8
Sjælden,29,0.03979971924353225,-0.14717158374191375,meningsfuld,8
Hyppig,0,4.0,4.0566499248971075,meningsfuld,8
Hyppig,1,2.6812801841425573,3.210972938499288,meningsfuld,8
Hyppig,2,1.7973158564688863,1.7268170784097951,meningsfuld,8
Hyppig,3,1.2047768476488085,1.6912784914750105,meningsfuld,8
Hyppig,4,0.8075860719786215,0.8720604867887418,meningsfuld,8
Hyppig,5,0.5413411329464508,-1.4341254334074205,meningsfuld,8
Hyppig,6,0.36287181315765005,-0.5764635806611043,meningsfuld,8
Hyppig,7,0.2432402505008719,0.09915269477925642,meningsfuld,8
Hyppig,8,0.16304881591346485,-1.0466459269276427,meningsfuld,8
Hyppig,9,0.10929488978917024,0.7092236197853747,meningsfuld,8
Hyppig,10,0.07326255555493671,1.604013387898634,meningsfuld,8
Hyppig,11,0.049109359612273744,1.2678712113095905,meningsfuld,8
Hyppig,12,0.03291898819608012,-0.1805238827341279,meningsfuld,8
Hyppig,13,0.022066257683043086,1.512792394532995,meningsfuld,8
Hyppig,14,0.014791454865931728,0.16345891206804328,meningsfuld,8
Hyppig,15,0.009915008706665434,-0.3271709624113739,meningsfuld,8
Hyppig,16,0.006646229092695736,-0.606756434448244,meningsfuld,8
Hyppig,17,0.004455100591379213,-0.2980145858967491,meningsfuld,8
Hyppig,18,0.002986343233506717,-0.38519047530772205,meningsfuld,8
Hyppig,19,0.0020018057337624433,0.17241802810925014,meningsfuld,8
Hyppig,20,0.0013418505116100474,0.16191583156147463,meningsfuld,8
Hyppig,21,0.0008994692967153928,0.003945489450129862,meningsfuld,8
Hyppig,22,0.000602932300381906,0.43754110204673174,meningsfuld,8
Hyppig,23,0.0004041576073483737,1.1910504323936897,meningsfuld,8
Hyppig,24,0.0002709149459634156,0.9498250503872872,meningsfuld,8
Hyppig,25,0.00018159971904993942,-1.4847163687308536,meningsfuld,8
Hyppig,26,0.0001217299320336145,-2.5537994049699213,meningsfuld,8
Hyppig,27,8.159801364468769e-05,0.9344015092529184,meningsfuld,8
Hyppig,28,5.4696784262723854e-05,-1.3668240016311584,meningsfuld,8
Hyppig,29,3.666435094499047e-05,-0.22472873754173855,meningsfuld,8
Pseudoord,0,0.0,4.82988697394064,nonsens,8
Pseudoord,1,0.0,4.19801956241998,nonsens,8
Pseudoord,2,0.0,6.541462728204788,nonsens,8
Pseudoord,3,0.0,6.7591551603026465,nonsens,8
Pseudoord,4,0.0,5.423489599273281,nonsens,8
Pseudoord,5,0.0,3.40895770785509,nonsens,8
Pseudoord,6,0.0,5.453755551747517,nonsens,8
Pseudoord,7,0.0,6.3918040054025465,nonsens,8
Pseudoord,8,0.0,4.521088431225872,nonsens,8
Pseudoord,9,0.0,6.183359919779155,nonsens,8
